Date,Close/Last,Volume,Open,High,Low,Close,daily_return,MA_20,MA_50
03/05/2017,24.62,242,24.62,24.62,24.62,24.62,,24.62,24.62
04/05/2017,24.5275,1119,24.9458,24.9458,24.5275,24.5275,-0.003757108042242163,24.57375,24.57375
05/05/2017,25.346,9758,25.0,25.346,24.96,25.346,0.03337070635001527,24.831166666666665,24.831166666666665
08/05/2017,25.26,4712,25.75,25.75,25.15,25.26,-0.0033930403219442073,24.938375,24.938375
09/05/2017,25.345,3583,25.74,25.74,25.34,25.345,0.0033650039588279945,25.0197,25.0197
10/05/2017,24.9399,4025,25.67,25.67,24.63,24.9399,-0.015983428684158474,25.0064,25.0064
11/05/2017,24.99,2311,24.28,25.07,24.28,24.99,0.0020088292254578644,25.004057142857143,25.004057142857143
12/05/2017,24.69,5222,25.09,25.09,24.65,24.69,-0.012004801920768249,24.9648,24.9648
15/05/2017,25.0,949,25.0,25.0,25.0,25.0,0.012555690562980892,24.968711111111112,24.968711111111112
16/05/2017,25.13,1244,25.35,25.35,25.13,25.13,0.005199999999999871,24.98484,24.98484
17/05/2017,23.79,5098,24.48,24.48,23.79,23.79,-0.053322721846398746,24.87621818181818,24.87621818181818
18/05/2017,23.66,2400,23.0289,23.93,23.0289,23.66,-0.005464480874316946,24.774866666666668,24.774866666666668
19/05/2017,24.7056,13405,24.0,24.95,24.0,24.7056,0.04419273034657656,24.769538461538463,24.769538461538463
22/05/2017,25.3752,54077,26.65,26.7236,25.268,25.3752,0.027103166893335917,24.812800000000003,24.812800000000003
23/05/2017,25.7,101195,25.55,25.85,25.16,25.7,0.012799899114095625,24.871946666666666,24.871946666666666
24/05/2017,26.27,30523,26.32,26.54,25.991,26.27,0.02217898832684817,24.959325,24.959325
25/05/2017,27.01,36377,26.8,27.01,26.49,27.01,0.028169014084507227,25.07995294117647,25.07995294117647
26/05/2017,26.97,29567,27.0,27.107,26.8,26.97,-0.0014809329877824018,25.184955555555558,25.184955555555558
30/05/2017,26.518,17226,26.81,26.97,26.37,26.518,-0.01675936225435659,25.255115789473685,25.255115789473685
31/05/2017,27.1,27919,26.84,27.1,26.15,27.1,0.021947356512557636,25.347360000000002,25.347360000000002
01/06/2017,27.39,14941,27.47,27.48,26.8101,27.39,0.010701107011070077,25.48586,25.444628571428574
02/06/2017,28.0,20361,28.01,28.4075,27.5588,28.0,0.02227090178897395,25.659485,25.56078181818182
05/06/2017,27.13,25072,28.13,28.22,27.07,27.13,-0.03107142857142864,25.748685000000002,25.629008695652175
06/06/2017,26.45,13876,26.65,26.83,26.195,26.45,-0.025064504238849983,25.808185,25.663216666666667
07/06/2017,26.36,13957,26.36,26.47,26.13,26.36,-0.0034026465028355046,25.858935000000002,25.691088
08/06/2017,26.97,15463,26.01,27.1499,26.01,26.97,0.02314112291350523,25.96044,25.740276923076923
09/06/2017,27.02,10913,27.28,28.23,26.76,27.02,0.0018539117538005634,26.06194,25.787674074074076
12/06/2017,26.55,14815,27.85,27.85,26.2,26.55,-0.01739452257586971,26.15494,25.814899999999998
13/06/2017,27.09,5436,26.26,27.219,26.26,27.09,0.02033898305084736,26.25944,25.858868965517242
14/06/2017,27.16,8074,27.46,27.5,27.02,27.16,0.0025839793281654533,26.36094,25.90224
15/06/2017,27.2691,4007,27.1104,27.31,26.8233,27.2691,0.004016936671575877,26.534895,25.94633225806452
16/06/2017,27.31,2644,27.36,27.59,27.31,27.31,0.0014998661488643261,26.717395,25.988946875
19/06/2017,27.86,22255,27.75,27.9639,27.546,27.86,0.02013914317099963,26.875115,26.045645454545454
20/06/2017,27.19,25047,28.18,28.18,27.19,27.19,-0.02404881550610183,26.965854999999998,26.07930294117647
21/06/2017,26.81,14197,27.0,27.52,26.7033,26.81,-0.013975726369989006,27.021355,26.10018
22/06/2017,26.55,12037,26.76,26.8067,26.55,26.55,-0.009697873927638878,27.035355,26.112675
23/06/2017,26.46,38714,26.21,27.0,26.0491,26.46,-0.003389830508474523,27.007855,26.122062162162162
26/06/2017,26.3101,20858,26.83,27.1139,26.3,26.3101,-0.005665154950869278,26.97486,26.12701052631579
27/06/2017,25.76,15237,26.26,26.37,25.75,25.76,-0.020908320378865808,26.93696,26.1176
28/06/2017,26.9793,6695,25.76,27.0,25.76,26.9793,0.04733307453416136,26.930925000000002,26.139142500000002
29/06/2017,26.2733,11343,26.997,26.997,25.75,26.2733,-0.026168210442820916,26.87509,26.14241463414634
30/06/2017,26.82,6850,26.51,27.0113,26.46,26.82,0.020808196914738675,26.816090000000003,26.15854761904762
03/07/2017,27.412,10187,27.25,27.54,27.2348,27.412,0.022073079791200545,26.830189999999998,26.1876976744186
05/07/2017,28.1702,32838,27.57,28.2,27.42,28.1702,0.027659419232453075,26.916200000000003,26.232754545454544
06/07/2017,27.4,19950,27.83,28.14,27.39,27.4,-0.027340948946049437,26.968200000000003,26.258693333333333
07/07/2017,28.345,14122,27.86,28.56,27.6633,28.345,0.03448905109489053,27.03695,26.304047826086958
10/07/2017,28.57,10611,28.62,28.9717,28.2332,28.57,0.007937907920268161,27.114449999999998,26.352259574468086
11/07/2017,29.0181,17741,28.62,29.03,28.25,29.0181,0.015684284214210642,27.237855000000003,26.407797916666667
12/07/2017,29.35,25984,29.35,29.88,29.31,29.35,0.011437688890726827,27.350855000000003,26.467842857142855
13/07/2017,29.1,12534,29.295,29.5,28.84,29.1,-0.008517887563884163,27.447855000000004,26.520486000000002
14/07/2017,29.82,20734,29.58,29.88,29.4961,29.82,0.024742268041237025,27.575399999999995,26.624486
17/07/2017,29.85,22283,30.0,30.11,29.5,29.85,0.001006036217303885,27.7024,26.730936
18/07/2017,29.45,9336,30.07,30.07,29.4295,29.45,-0.01340033500837523,27.7819,26.813015999999998
19/07/2017,30.04,19459,29.7205,30.15,29.7205,30.04,0.020033955857385433,27.924400000000002,26.908616
20/07/2017,30.0195,34901,30.65,30.65,30.0195,30.0195,-0.0006824234354193548,28.084875,27.002105999999998
21/07/2017,30.28,15271,30.0,30.28,29.7418,30.28,0.008677692832991912,28.271375,27.108908
24/07/2017,30.47,15203,30.27,30.495,30.17,30.47,0.0062747688243063315,28.471875,27.218508
25/07/2017,30.46,19234,31.0,31.3699,30.2589,30.46,-0.0003281916639317206,28.67937,27.333908
26/07/2017,30.51,12846,30.85,31.5,30.31,30.51,0.0016414970453053623,28.91687,27.444108
27/07/2017,30.1648,15286,30.8259,30.8259,29.801,30.1648,-0.01131432317273029,29.076145000000004,27.544804
28/07/2017,31.2,16416,30.231,31.2,30.231,31.2,0.034318145653211785,29.322480000000002,27.693004000000002
31/07/2017,30.75,15956,31.44,31.449,30.551,30.75,-0.014423076923076872,29.51898,27.834804000000005
01/08/2017,30.8591,19642,31.5,31.5,30.6511,30.8591,0.003547967479674785,29.691335,27.957874
02/08/2017,31.525,18875,30.78,31.5794,30.78,31.525,0.021578723942046185,29.859074999999997,28.08087
